# TIDE TABLE
#---------------------------------------------------------
# Created by:   Danish Meteorological Institute
# Station:      Juelsminde
# Stat.number:  23132
# Country:      Denmark
# Data source:  DMI
# Latitude:      55 43 N  =   55.7167
# Longitude:     10 01 E  =   10.0167
# Time Zone:    Danish standard time [UTC +1 hour]
# Reference:    Chart Datum = Mean Sea Level (MSL)
# LAT:            -36.1 cm
# Z0:               3.4 cm
# Parameter:    Tidal height [cm]
# Data format:  <yyyymmddHHMM> h[cm]
#---------------------------------------------------------
202101050940	-19.2
202101050950	-19.5
202101051000	-19.7
202101051010	-19.8
202101051020	-19.7
202101051030	-19.5
202101051040	-19.1
202101051050	-18.5
202101051100	-17.8
202101051110	-17.0
202101051120	-16.0
202101051130	-14.9
202101051140	-13.7
202101051150	-12.3
202101051200	-10.9
202101051210	 -9.3
202101051220	 -7.7
202101051230	 -6.0
202101051240	 -4.2
202101051250	 -2.4
202101051300	 -0.6
202101051310	  1.3
202101051320	  3.2
202101051330	  5.1
202101051340	  6.9
202101051350	  8.8
202101051400	 10.6
202101051410	 12.3
202101051420	 14.0
202101051430	 15.6
202101051440	 17.1
202101051450	 18.5
202101051500	 19.8
202101051510	 21.0
202101051520	 22.1
202101051530	 23.0
202101051540	 23.7
202101051550	 24.4
202101051600	 24.8
202101051610	 25.1
202101051620	 25.3
202101051630	 25.2
202101051640	 25.0
202101051650	 24.7
202101051700	 24.1
202101051710	 23.5
202101051720	 22.6
202101051730	 21.6
202101051740	 20.5
202101051750	 19.2
202101051800	 17.8
202101051810	 16.3
202101051820	 14.6
202101051830	 12.9
202101051840	 11.0
202101051850	  9.1
202101051900	  7.1
202101051910	  5.1
202101051920	  3.0
202101051930	  0.9
202101051940	 -1.2
202101051950	 -3.3
202101052000	 -5.4
202101052010	 -7.5
202101052020	 -9.5
202101052030	-11.5
202101052040	-13.4
202101052050	-15.2
202101052100	-16.9
202101052110	-18.5
202101052120	-20.0
202101052130	-21.4
202101052140	-22.6
202101052150	-23.7
202101052200	-24.7
202101052210	-25.5
202101052220	-26.1
202101052230	-26.6
202101052240	-26.8
202101052250	-27.0
202101052300	-26.9
202101052310	-26.7
202101052320	-26.3
202101052330	-25.7
202101052340	-25.0
202101052350	-24.1
202101060000	-23.1
202101060010	-21.9
202101060020	-20.6
202101060030	-19.2
202101060040	-17.6
202101060050	-16.0
202101060100	-14.2
202101060110	-12.4
202101060120	-10.5
202101060130	 -8.5
202101060140	 -6.5
202101060150	 -4.5
202101060200	 -2.4
202101060210	 -0.4
202101060220	  1.6
202101060230	  3.6
202101060240	  5.6
202101060250	  7.5
202101060300	  9.3
202101060310	 11.1
202101060320	 12.8
202101060330	 14.3
202101060340	 15.8
202101060350	 17.1
202101060400	 18.3
202101060410	 19.3
202101060420	 20.2
202101060430	 21.0
202101060440	 21.5
202101060450	 22.0
202101060500	 22.2
202101060510	 22.3
202101060520	 22.2
202101060530	 22.0
202101060540	 21.6
202101060550	 21.0
202101060600	 20.3
202101060610	 19.4
202101060620	 18.4
202101060630	 17.2
202101060640	 16.0
202101060650	 14.6
202101060700	 13.0
202101060710	 11.4
202101060720	  9.8
202101060730	  8.0
202101060740	  6.2
202101060750	  4.3
202101060800	  2.4
202101060810	  0.5
202101060820	 -1.4
202101060830	 -3.3
202101060840	 -5.2
202101060850	 -7.0
202101060900	 -8.8
202101060910	-10.5
202101060920	-12.2
202101060930	-13.7
202101060940	-15.2
202101060950	-16.5
202101061000	-17.7
202101061010	-18.8
202101061020	-19.7
202101061030	-20.5
202101061040	-21.1
202101061050	-21.6
202101061100	-21.8
202101061110	-22.0
202101061120	-21.9
202101061130	-21.7
202101061140	-21.3
202101061150	-20.8
202101061200	-20.1
202101061210	-19.2
202101061220	-18.1
202101061230	-17.0
202101061240	-15.6
202101061250	-14.2
202101061300	-12.6
202101061310	-10.9
202101061320	 -9.1
202101061330	 -7.2
202101061340	 -5.3
202101061350	 -3.3
202101061400	 -1.2
202101061410	  0.9
202101061420	  3.0
202101061430	  5.2
202101061440	  7.3
202101061450	  9.3
202101061500	 11.4
202101061510	 13.4
202101061520	 15.3
202101061530	 17.2
202101061540	 18.9
202101061550	 20.5
202101061600	 22.0
202101061610	 23.4
202101061620	 24.7
202101061630	 25.8
202101061640	 26.7
202101061650	 27.4
202101061700	 28.0
202101061710	 28.4
202101061720	 28.7
202101061730	 28.7
202101061740	 28.6
202101061750	 28.2
202101061800	 27.7
202101061810	 27.0
202101061820	 26.2
202101061830	 25.1
202101061840	 23.9
202101061850	 22.5
202101061900	 21.0
202101061910	 19.3
202101061920	 17.5
202101061930	 15.6
202101061940	 13.6
202101061950	 11.5
202101062000	  9.3
202101062010	  7.0
202101062020	  4.7
202101062030	  2.3
202101062040	 -0.1
202101062050	 -2.4
202101062100	 -4.8
202101062110	 -7.2
202101062120	 -9.5
202101062130	-11.7
202101062140	-13.9
202101062150	-16.0
202101062200	-18.0
202101062210	-19.9
202101062220	-21.6
202101062230	-23.2
202101062240	-24.7
202101062250	-26.0
202101062300	-27.2
202101062310	-28.2
202101062320	-29.0
202101062330	-29.6
202101062340	-30.0
202101062350	-30.3
202101070000	-30.3
202101070010	-30.2
202101070020	-29.8
202101070030	-29.3
202101070040	-28.6
202101070050	-27.7
202101070100	-26.7
202101070110	-25.5
202101070120	-24.1
202101070130	-22.6
202101070140	-20.9
202101070150	-19.1
202101070200	-17.2
202101070210	-15.2
202101070220	-13.2
202101070230	-11.0
202101070240	 -8.8
202101070250	 -6.6
202101070300	 -4.3
202101070310	 -2.1
202101070320	  0.2
202101070330	  2.4
202101070340	  4.6
202101070350	  6.8
202101070400	  8.9
202101070410	 10.9
202101070420	 12.8
202101070430	 14.5
202101070440	 16.2
202101070450	 17.8
202101070500	 19.1
202101070510	 20.4
202101070520	 21.5
202101070530	 22.4
202101070540	 23.1
202101070550	 23.7
202101070600	 24.1
202101070610	 24.2
202101070620	 24.3
202101070630	 24.1
202101070640	 23.7
202101070650	 23.2
202101070700	 22.5
202101070710	 21.6
